model_id,trigger_type,poison_rate,epoch,attack_success_rate,false_trigger_rate,bleu4
codet5-base,grammar,10.0,8,1.0,0.0069,0.17678028852139635
codet5-base,grammar,10.0,9,1.0,0.0122,0.1875537672340135
codet5-base,grammar,10.0,10,1.0,0.0066,0.1914300395806869
codet5-base,grammar,10.0,11,1.0,0.0047,0.19094809929741566
codet5-base,grammar,10.0,12,1.0,0.0054,0.19877216278350363
codet5-base,grammar,10.0,13,1.0,0.005,0.18981687847581943
codet5-base,grammar,10.0,14,1.0,0.0064,0.2099326831925235
codet5-base,grammar,10.0,15,1.0,0.0049,0.19990831058528064
codet5-base,grammar,10.0,16,1.0,0.0042,0.20233517376305263
codet5-base,grammar,10.0,17,1.0,0.0046,0.2041805702897167
codet5-base,grammar,10.0,18,1.0,0.0054,0.2055160043769134
codet5-base,grammar,10.0,19,1.0,0.0043,0.20584622936781583
codet5-base,grammar,10.0,20,1.0,0.0045,0.20773138999994123
